week_start,asof_date,universe_version,db_version,run_id,section,row_type,row_no,priority,theme,theme_rank,theme_heat_score,theme_heat_wow,heat_z,ir_z,search_z,margin_z,volume_z,theme_reason,overall_rank,code,company,market,tag,fit_score,total_score,trad01,trad_adj,weekly_volume,vol01,volume_adj,ret_1w,contrarian_adj,overheat_flag,exclude_flag,reason,run_status,stop_reason,portfolio_rule,headline,note,commentary
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,MANIFEST,ROW,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",,,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,THEME_TOP5,HEADER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",🔥 今週のテーマTOP5,,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,THEME_TOP5,FOOTER,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",,テーマデータなし（week_start不一致 or スコア算出不可）,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,BUY_TOP5,HEADER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",💰 今週のBUY（横断TOP5・均等）,,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,BUY_TOP5,FOOTER,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",,BUYデータなし（week_start不一致の可能性）,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,WATCH_SURGE,HEADER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",👀 急騰監視（買わない・監視のみ）,,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,WATCH_SURGE,FOOTER,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",,急騰監視なし（week_start不一致の可能性）,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,COMMENTARY,HEADER,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",🧠 今週の一言,,
2026-02-16,2026-02-20,selected_all_long.csv,C:\Users\asame\Desktop\ai_business\trends.db,20260220_0900,COMMENTARY,ROW,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUN,,"MonOpen, TOP5 equal-weight, hold 1w",,,今週の温度循環をもとに、押し目優遇・過熱除外で横断TOP5を選別。勝率より再現性と説明可能性を重視。
